date,symbol,Open,High,Low,Adj Close,Volume,OBV,MACD,Signal,Histogram,RSI,MA10,MA20,MA50,MA100,MA200,dist_to_P,dist_to_R1,dist_to_R2,dist_to_R3,dist_to_S1,dist_to_S2,dist_to_S3,Short_Term_Foundation_Days,Long_Term_Foundation_Days,y_pred_1,y_pred_2,y_pred_3,y_pred_4,y_pred_5
2023-08-09,CTG,-0.010884353741496655,-0.007823129251700589,-0.007955724662746522,-0.003085361672951814,-0.08584831029698248,645543437.0,0.6384244370801504,0.39618079873856016,0.24224363834159024,81.954886930484,27.732,27.2115,26.520599999999998,26.0496,25.261549999999996,0.013240418118466865,-0.012195121951219561,-0.03658536585365856,-0.08641114982578399,0.03763066202090586,0.06306620209059229,0.11289198606271772,3.0,140.0,-4.774847507476807,-1.8996456861495972,-0.16679789125919342,1.5309231281280518,2.8288888931274414
2023-08-10,CTG,0.0,0.0017140898183063413,-0.013947001394700065,-0.026134800550206227,-0.002213152771536886,637545012.0,0.624309947176954,0.4418066284262389,0.18250331875071507,68.51063809379808,27.937,27.284999999999997,26.586800000000004,26.082200000000004,25.3063,-0.013240418118466865,-0.03867595818815329,-0.06306620209059229,-0.11289198606271772,0.011149825783972136,0.03658536585365856,0.08641114982578399,4.0,141.0,1.4222323894500732,1.872674584388733,0.6805209517478943,0.03773901239037514,-1.537390947341919
2023-08-11,CTG,-0.023039889958734516,-0.015400410677617993,-0.009547383309759572,0.014477401129943557,-0.13591513329186689,644456330.0,0.6388434955755642,0.481214001856104,0.15762949371946017,70.28112430041448,28.169999999999998,27.383499999999998,26.648600000000002,26.116200000000003,25.355999999999998,0.0010452961672474264,-0.024390243902439,-0.048780487804878,-0.09860627177700343,0.025435540069686426,0.05087108013937285,0.10069686411149828,5.0,142.0,-3.32078218460083,-1.99156653881073,-0.21919943392276764,1.049256682395935,2.5431864261627197
2023-08-14,CTG,0.011263639563533934,0.00764685436218282,0.01285255265976426,0.0062652279846850956,-0.07795806820059503,650828855.0,0.6573088853969793,0.516432978564279,0.14087590683270024,71.03718180146365,28.375999999999998,27.5,26.7122,26.1503,25.4001,0.027850201469542608,0.00450343683337291,-0.04219009243896661,-0.11223038634747583,0.07454373074188213,0.09789049537805182,0.16793078928656105,6.0,143.0,-4.5621490478515625,-2.213174343109131,-0.5249621868133545,1.5543246269226074,3.4689204692840576
2023-08-15,CTG,0.0062652279846850956,0.0,0.010927035600986956,0.0027672085783465583,-0.17727101894460984,656071716.0,0.6706671379875857,0.5472798104489404,0.12338732753864534,72.74509783952321,28.555,27.613999999999997,26.778399999999998,26.183399999999995,25.4448,0.030694477364304338,0.007347712728134641,-0.039345816544204874,-0.1093861104527141,0.07738800663664386,0.10073477127281355,0.17077506518132277,7.0,144.0,-4.740972995758057,-2.2523627281188965,-0.44598761200904846,1.9209617376327515,3.3454058170318604
2023-08-16,CTG,-0.0031131096506399336,0.009313556398758305,-0.00453277545327746,-0.0013797861331493744,0.21583272949635712,649697274.0,0.6702991918635526,0.5718836867318629,0.09841550513168973,78.27004196291549,28.671,27.7235,26.8402,26.2179,25.482400000000002,0.029272339416923473,0.005925574780753775,-0.040767954491585746,-0.11080824840009496,0.07596586868926299,0.09931263332543269,0.1693529272339419,8.0,145.0,-4.833287715911865,-1.8264340162277222,0.2113928645849228,2.5468740463256836,2.5790481567382812
2023-08-17,CTG,0.00589868147120054,0.0061517429938482415,0.010858143607705761,0.007599309153713429,0.5320793569068476,659463425.0,0.6799220353063937,0.5934913564467691,0.08643067885962463,78.6749480121223,28.823,27.8555,26.9126,26.2523,25.52065,0.03709409812751849,0.01374733349134879,-0.03294619578099073,-0.10298648968949994,0.08378762739985801,0.1071343920360277,0.17717468594453692,9.0,146.0,-4.830410957336426,-1.8005262613296509,0.48230841755867004,2.232741355895996,2.5387167930603027
2023-08-18,CTG,-0.0027595722662986377,-0.013586956521739246,-0.048163548163548175,-0.05827905382242038,0.40263866491517497,645765044.0,0.5441003652367513,0.5836131582047656,-0.03951279296801424,55.09868408365432,28.796,27.9,26.9546,26.2684,25.54795,-0.023346764636169696,-0.04669352927233939,-0.09338705854467891,-0.16342735245318812,0.023346764636169824,0.046693529272339517,0.11673382318084874,1.0,147.0,1.0504188537597656,2.094130516052246,1.3998870849609375,-0.0081690214574337,-1.3307665586471558
2023-08-21,CTG,-0.04358353510895885,-0.004476584022038543,-0.003276301419730565,0.04259191845649801,-0.2760962043616687,655681354.0,0.524820135236471,0.5718545536111067,-0.047034418374635734,60.43478248607435,28.743000000000002,27.996499999999997,27.019000000000002,26.295299999999997,25.581750000000003,0.020791255791849785,-0.0033266009266961125,-0.03374123797077352,-0.08827373173339681,0.051205892835927184,0.07532374955447309,0.1298562433170964,2.0,148.0,-1.6353002786636353,-0.006779167801141739,0.8150791525840759,1.0879453420639038,1.1884853839874268
2023-08-22,CTG,0.0358047016274865,-0.007955724662746522,0.009861212563915256,-0.014315642458100575,-0.4154253951318585,649884531.0,0.47102713298284726,0.5516890694854548,-0.08066193650260756,53.27380941282243,28.648999999999994,28.07,27.076999999999998,26.3181,25.615499999999997,0.0061779731495781864,-0.01793988356896771,-0.04835452061304511,-0.10288701437566841,0.03659261019365559,0.060710466912201486,0.11524296067482478,3.0,149.0,-1.2698850631713867,0.10777856409549713,0.3969145715236664,1.371485948562622,1.303423523902893
2023-08-23,CTG,-0.011173184357541888,-0.009414225941422605,0.005063291139240533,-0.007793127878143791,-0.24467057213925625,645506020.0,0.4059639302715148,0.5225440416426668,-0.11658011137115198,52.647058715138435,28.542,28.137,27.1236,26.3369,25.64995,-0.001663300463347993,-0.025781157181893888,-0.05619579422597129,-0.11072828798859459,0.02875133658072941,0.05286919329927531,0.1074016870618986,4.0,150.0,-0.3350204825401306,0.2622365653514862,0.636865496635437,1.3582005500793457,0.7804720997810364
2023-08-24,CTG,-0.004590395480225995,0.004927842309046193,0.0014393666786614023,0.014280614066404906,0.15074462528471444,650544568.0,0.3822709488848943,0.4944894230911123,-0.112218474206218,54.711673591285034,28.551,28.244,27.172800000000002,26.352999999999998,25.682349999999996,0.012593560651063266,-0.01152429606748263,-0.04193893311156004,-0.09647142687418334,0.04300819769514067,0.06712605441368656,0.12165854817630986,5.0,151.0,-4.416677951812744,-1.8557707071304321,0.21362386643886566,2.5214779376983643,2.8316500186920166
2023-08-25,CTG,0.007804185881518322,-0.004903677758318792,-0.0014372978799855884,-0.018655403027103223,0.7124697432673064,641916207.0,0.3170725053610788,0.4590060395451056,-0.14193353418402682,39.613526480742436,28.465999999999998,28.318,27.220399999999998,26.366500000000002,25.71725,-0.00629678032553176,-0.030414637044077656,-0.06082927408815506,-0.11536176785077835,0.024117856718545643,0.04823571343709154,0.10276820719971484,6.0,152.0,-0.22122414410114288,2.214138984680176,1.8720510005950928,1.737943410873413,-0.9068319201469421
2023-08-28,CTG,-0.021823301654347094,-0.014079549454417362,-0.0017992083483268084,0.0,-0.372612944683237,641916207.0,0.26237774185539564,0.4196803800071637,-0.15730263815176804,39.613526480742436,28.363,28.3695,27.266199999999998,26.376800000000003,25.74995,-0.026876090750436166,-0.05863874345549713,-0.07678883071553227,-0.12670157068062837,-0.008726003490401025,0.023036649214659942,0.07294938917975605,7.0,153.0,4.4232916831970215,2.660581111907959,1.0535951852798462,-1.0727050304412842,-3.0538244247436523
2023-08-29,CTG,0.011155091759625924,0.016065690824705436,0.008291276135544257,0.0032281205164992333,-0.31126653836590545,645644543.0,0.22371514660900615,0.3804873333275322,-0.15677218671852605,41.062801839794005,28.261000000000003,28.407999999999998,27.303,26.3921,25.7804,-0.023734729493891667,-0.05549738219895264,-0.07364746945898777,-0.12356020942408388,-0.005584642233856528,0.02617801047120444,0.07609075043630055,8.0,154.0,4.779780864715576,2.4547533988952637,0.6661487221717834,-1.537126064300537,-3.2943294048309326
2023-08-30,CTG,0.001423487544483848,0.009486999297259269,0.006077940650697222,0.027171969967822784,0.9842798503139203,653042605.0,0.251501259773697,0.3546901186167652,-0.10318885884306822,53.30112709400712,28.238999999999997,28.455000000000002,27.355800000000002,26.415399999999998,25.82225,0.0027923211169286356,-0.028970331588132333,-0.04712041884816747,-0.09703315881326358,0.020942408376963775,0.052705061082024746,0.10261780104712086,9.0,155.0,5.031368255615234,1.3934930562973022,-0.059131521731615067,-2.3547656536102295,-2.6080875396728516
2023-08-31,CTG,0.02238805970149249,0.015315001740341172,0.02238805970149249,0.010790114862512912,-0.2869018940365734,658318149.0,0.29513424006199784,0.3427789429058118,-0.047644702843813946,52.53682475687142,28.226,28.5245,27.4096,26.4431,25.86185,0.013612565445026325,-0.018150087260034645,-0.03630017452006978,-0.0862129144851659,0.03176265270506146,0.06352530541012243,0.11343804537521854,1.0,156.0,4.523638725280762,0.9879233837127686,-0.49374857544898987,-2.0052671432495117,-2.053415298461914
2023-09-05,CTG,0.010775112964893863,0.01234144669180659,0.010775112964893863,0.006198347107438051,0.13183815735400928,664289211.0,0.3403152446746347,0.34228620325957637,-0.0019709585849416733,52.53682475687142,28.401,28.5985,27.470399999999998,26.470400000000005,25.901,0.0010277492291881172,-0.010277492291880684,-0.031175059952038377,-0.06337786913326487,0.02192531688934581,0.03323055841041461,0.0654333675916411,2.0,157.0,3.880547523498535,0.7573316097259521,-0.41881313920021057,-1.460769772529602,-2.3781280517578125
2023-09-06,CTG,0.0061898211829436445,-0.0074500507958009665,-0.007565337001375516,0.0,-0.2519580268970578,664289211.0,0.3718352312551936,0.34819600885869983,0.023639222396493742,51.90713089109455,28.459000000000003,28.601,27.531200000000002,26.4986,25.942400000000003,0.0010277492291881172,-0.010277492291880684,-0.031175059952038377,-0.06337786913326487,0.02192531688934581,0.03323055841041461,0.0654333675916411,3.0,158.0,2.697754383087158,0.2769637405872345,-0.1538805216550827,-1.5344738960266113,-2.0871996879577637
2023-09-07,CTG,0.0,0.016717843739338267,0.012474012474012364,0.0,0.7414624754147725,664289211.0,0.3922929389037222,0.35701539486770434,0.03527754403601785,52.25375613830507,28.558,28.603500000000004,27.5902,26.5277,25.977549999999997,0.0010277492291881172,-0.010277492291880684,-0.031175059952038377,-0.06337786913326487,0.02192531688934581,0.03323055841041461,0.0654333675916411,4.0,159.0,0.0817842036485672,-0.5317986607551575,-0.3004203736782074,-0.7752566337585449,-0.29309847950935364
2023-09-08,CTG,0.0,-0.018120805369127524,-0.010609171800136874,-0.010609171800136874,-0.5273437746073273,660612690.0,0.3791211379001034,0.36143654347418414,0.017684594425919242,47.86184199505495,28.648000000000003,28.595,27.6314,26.556400000000004,26.01025,-0.009592326139088647,-0.02089756766015745,-0.04179513532031514,-0.07399794450154164,0.011305241521069044,0.022610483042137846,0.05481329222336434,5.0,160.0,1.8892613649368286,0.7056941390037537,0.043339040130376816,-1.5763018131256104,-1.248853087425232
2023-09-11,CTG,-0.0061517429938483525,0.0017088174982911042,-0.015565548253199557,-0.012452438602559623,1.0385361595921796,653117969.0,0.33576293326308004,0.3563018214319634,-0.02053888816888333,61.39240488196339,28.661999999999995,28.6065,27.667199999999998,26.5806,26.0425,-0.024820676306501192,-0.05442331777297052,-0.08288739610611405,-0.1409541159057268,0.00364340202664234,0.03324604349311167,0.09131276329272453,6.0,161.0,4.48597526550293,2.042924404144287,0.2060692459344864,-1.8122808933258057,-2.7578582763671875
2023-09-12,CTG,-0.015130674002750921,-0.013647219379051445,-0.0017568517217146917,0.012609457092819687,-0.4755241722807293,657048769.0,0.3266844204191095,0.3503783412293926,-0.023693920810283098,53.4351143134627,28.764999999999997,28.615499999999997,27.7174,26.609300000000005,26.0792,-0.012524194466583188,-0.04212683593305252,-0.07059091426619606,-0.1286576340658088,0.015939883866560343,0.045542525333029674,0.10360924513264254,7.0,162.0,3.970496654510498,1.1552003622055054,-0.09019850194454193,-1.8009164333343506,-2.0666937828063965
2023-09-13,CTG,0.00942737430167595,0.013836042891733014,0.0063357972544877406,0.007609823590453146,1.0356502493131168,665050503.0,0.33339858362774777,0.34698238970906364,-0.013583806081315875,62.032085329291654,28.889999999999997,28.626500000000004,27.7764,26.643799999999995,26.1179,-0.005009677786633323,-0.03461231925310265,-0.06307639758624618,-0.12114311738585892,0.02345440054651021,0.05305704201297954,0.1111237618125924,8.0,163.0,4.366837024688721,0.8748349547386169,-0.3310209810733795,-1.7815725803375244,-1.9034175872802734
2023-09-14,CTG,0.013836042891733014,0.027294438758103112,0.025183630640083887,0.019910744936491698,0.7658639989782214,679180477.0,0.38112736011738946,0.35381138379072885,0.027315976326660607,70.73170707555028,29.064,28.6625,27.843599999999995,26.6836,26.157249999999998,0.014801320733234665,-0.014801320733234665,-0.0432653990663782,-0.10133211886599094,0.0432653990663782,0.07286804053284753,0.1309347603324604,9.0,164.0,1.9155879020690918,-0.4596122205257416,-0.28006401658058167,-0.8395209312438965,-1.0157127380371094
2023-09-15,CTG,0.010576595018765067,-0.00431750249086682,-0.0030706243602866,-0.013463480309660159,-0.5409064446969258,672693497.0,0.3822695370238911,0.3595030144373613,0.02276652258652978,60.97560954788815,29.121999999999996,28.680500000000002,27.901,26.7208,26.19375,0.0011385631333256782,-0.028464078333143652,-0.056928156666287186,-0.11499487646589993,0.02960264146646921,0.059205282932938544,0.11727200273255141,10.0,165.0,2.265028476715088,1.2378538846969604,0.5919182896614075,-1.0688713788986206,-2.046553611755371
2023-09-18,CTG,-0.010465901417960888,-0.022348232154769887,-0.026009582477754867,-0.02149437052200609,0.3412984162121666,663992521.0,0.3285516467138976,0.3533127408926686,-0.024761094178771037,59.52380932539684,29.085999999999995,28.656,27.9492,26.749000000000002,26.221700000000002,0.007848190230760199,-0.017336300808246545,-0.04732341571980793,-0.10249502167037605,0.03783530514232158,0.06301979618132832,0.11819140213189645,11.0,166.0,1.7846266031265259,1.101158618927002,0.7214515209197998,-1.477404236793518,-2.7330634593963623
2023-09-19,CTG,-0.02149437052200609,-0.01535312180143289,-0.008081517919887538,0.0017433751743376469,-0.43852264389650075,668877922.0,0.28670940619507945,0.3399920739531508,-0.053282667758071334,59.99999980235296,29.037,28.719,27.994,26.7813,26.243199999999998,0.009605247745109527,-0.015579243293897217,-0.045566358205458596,-0.10073796415602672,0.03959236265667091,0.06477685369567765,0.11994845964624577,12.0,167.0,-0.4300989508628845,-0.559083878993988,-0.5785887837409973,-2.603640556335449,1.4983576536178589
2023-09-20,CTG,0.0017433751743376469,0.0031185031185030354,0.006376195536663021,-0.0017403411068569463,0.36560049011329876,662206416.0,0.2466710763732749,0.32132787443717564,-0.07465679806390074,58.43230384369306,28.982999999999997,28.720999999999997,28.035999999999998,26.8139,26.264,0.007848190230760199,-0.017336300808246545,-0.04732341571980793,-0.10249502167037605,0.03783530514232158,0.06301979618132832,0.11819140213189645,13.0,168.0,-2.553546905517578,-1.6548583507537842,-0.3101596236228943,0.9734423160552979,3.014256477355957
2023-09-21,CTG,0.0,-0.006217616580310836,-0.0014079549454417695,-0.010808926080892567,-0.10080752381846014,656207448.0,0.1877616034203129,0.29461462023380314,-0.10685301681349024,45.212765789101404,28.898000000000003,28.727999999999998,28.061,26.843899999999998,26.2839,-0.0030455663582054354,-0.02823005739721218,-0.05821717230877356,-0.11338877825934168,0.026941548553355947,0.05212603959236269,0.10729764554293081,14.0,169.0,-1.3392988443374634,-0.47531431913375854,0.8958316445350647,2.077633857727051,1.086737871170044
2023-09-22,CTG,-0.018795683954054954,-0.012513034410844615,-0.022206556221360696,-0.0017624250969333621,0.3708921267791394,647983510.0,0.13547912058342604,0.26278752030372776,-0.12730839972030172,39.71428555542859,28.839,28.7435,28.0904,26.8689,26.3085,-0.0048026238725547635,-0.029987114911561506,-0.059974229823122886,-0.11514583577369102,0.025184491039006617,0.05036898207801336,0.10554058802858149,15.0,170.0,1.0842022895812988,1.9413981437683105,2.3813092708587646,1.4297173023223877,-2.2543365955352783
2023-09-25,CTG,-0.0017736786094360024,-0.0014079549454417695,-0.03857245854361924,-0.05826271186440668,-0.18253189651964785,641260703.0,-0.03865079184528142,0.20249985787392594,-0.24115064971920736,24.346076390172044,28.651000000000003,28.6565,28.086799999999997,26.882800000000003,26.316799999999997,-0.013196842624568286,-0.05784410458806114,-0.10754810064134186,-0.2018993586581153,0.036507153428712434,0.08115441539220529,0.17550567340897888,1.0,171.0,4.265689373016357,2.794745445251465,1.0940393209457397,-1.2768665552139282,-3.076396942138672
2023-09-26,CTG,-0.049040511727078906,-0.026788861473387438,-0.0018747656542932312,0.01687289088863886,-0.2179782938882523,646518084.0,-0.1387394606501644,0.13425199416910788,-0.2729914548192723,30.627306193951625,28.472,28.6185,28.094,26.9048,26.32445,0.003453379378391726,-0.041193882585101135,-0.09089787863838185,-0.1852491366551553,0.05315737543167245,0.0978046373951653,0.1921558954119389,2.0,172.0,4.890678405761719,1.9366225004196167,0.36611366271972656,-1.787009596824646,-2.440119981765747
2023-09-27,CTG,0.01644245142002987,0.004708438971387174,0.008640120210368085,0.022861356932153187,-0.30589013807445187,650167284.0,-0.1661167429257837,0.07417824675012957,-0.24029498967591328,37.74834428336475,28.333,28.6115,28.117200000000004,26.9325,26.34235,0.026393685249136573,-0.018253576714356283,-0.067957572767637,-0.16230883078441047,0.0760976813024173,0.12074494326591015,0.21509620128268372,3.0,173.0,2.2835068702697754,-0.7976424098014832,-0.25918611884117126,-0.21643438935279846,1.0130884647369385
2023-09-28,CTG,0.00992647058823537,0.0,-0.0383612662942272,-0.004686373467916338,1.1580968431437029,642291957.0,-0.19604348268103067,0.020133900863897526,-0.2161773835449282,38.90784973639761,28.123,28.5935,28.1352,26.958,26.358,0.021583621114948156,-0.023063640848544703,-0.07276763690182543,-0.16711889491859888,0.07128761716822887,0.11593487913172174,0.2102861371484953,4.0,174.0,-3.8946211338043213,-2.010453939437866,0.4418894350528717,2.6727190017700195,2.4496102333068848
2023-09-29,CTG,-0.004732435384055322,0.0018024513338139592,0.041440743609604924,-0.026077508149221273,-0.32044904294132803,636940271.0,-0.2746921422308013,-0.03883130775504223,-0.23586083447575906,36.6559484705493,27.881,28.5015,28.137800000000002,26.974100000000004,26.368050000000004,-0.005056734089787866,-0.04970399605328072,-0.09940799210656144,-0.1937592501233349,0.044647261963492856,0.08929452392698571,0.1836457819437593,5.0,175.0,1.689672827720642,2.1738476753234863,2.3264849185943604,1.0997557640075684,-2.5397605895996094
2023-10-02,CTG,-0.014630577907827291,-0.02267002518891681,-0.06376408763131704,-0.0033469691335068497,-0.002760999057119573,631603361.0,-0.34036055478710736,-0.09913715716145527,-0.2412233976256521,32.26890748709836,27.693,28.389500000000005,28.1432,26.9884,26.376549999999998,0.03395061728395072,-0.004629629629629394,-0.05246913580246898,-0.13888888888888867,0.0817901234567903,0.12037037037037042,0.20679012345679013,6.0,176.0,-4.486984729766846,-1.1604465246200562,1.0500227212905884,1.633811116218567,1.8517632484436035
2023-10-03,CTG,-0.020044543429844186,-0.027982326951399128,0.02878848460615746,-0.028358208955223896,0.44399399652607974,623896895.0,-0.44855819362994254,-0.16902136445515276,-0.2795368291747898,26.19414478170755,27.424,28.2305,28.132399999999997,26.994600000000002,26.38395,0.004629629629629668,-0.03395061728395044,-0.08179012345679003,-0.16820987654320974,0.05246913580246926,0.09104938271604937,0.17746913580246906,1.0,177.0,-0.8576023578643799,0.9548026919364929,0.8448852896690369,0.34164246916770935,0.7835291028022766
2023-10-04,CTG,-0.027272727272727226,-0.013636363636363669,-0.005441119315973575,-0.00691244239631339,-0.6005726879220644,620818722.0,-0.5425756235651598,-0.24373221627715416,-0.2988434072880056,18.3908045554234,27.142000000000003,28.0625,28.115400000000005,27.0017,26.3873,-0.0023148148148147657,-0.040895061728394876,-0.08873456790123446,-0.17515432098765416,0.045524691358024824,0.08410493827160494,0.17052469135802464,2.0,178.0,0.9724897146224976,1.2826764583587646,1.1667640209197998,0.8163857460021973,-0.6356547474861145
2023-10-05,CTG,0.012461059190031154,0.0019201228878649168,-0.01719421649081676,-0.027455529775715415,0.5871976656282802,615933053.0,-0.6666909817928648,-0.3283239693802963,-0.3383670124125685,17.49999996171873,26.82,27.858999999999998,28.0832,27.0031,26.388199999999998,-0.029706790123456776,-0.06828703703703688,-0.11612654320987648,-0.20254629629629617,0.01813271604938281,0.05671296296296292,0.14313271604938263,3.0,179.0,3.52072811126709,2.3599438667297363,0.9070796370506287,-0.4205150008201599,-2.523289442062378
2023-10-06,CTG,-0.019230769230769273,-0.013798390187811371,-0.009145129224651938,0.021073558648111446,-0.35412386717151734,619088590.0,-0.714055539016357,-0.40547028330750845,-0.30858525570884854,26.190476132275123,26.556,27.697499999999998,28.0634,27.0138,26.3902,-0.0092592592592592,-0.04783950617283931,-0.0956790123456789,-0.1820987654320986,0.038580246913580384,0.0771604938271605,0.1635802469135802,4.0,180.0,4.708563327789307,2.020918846130371,0.6881176233291626,-1.613730788230896,-2.728527307510376
2023-10-09,CTG,0.005490196078431486,0.015546055188495833,0.028892455858748,0.015965732087227513,-0.39686430550489504,620991807.0,-0.71032058482945,-0.4664403436118968,-0.24388024121755325,30.18018011673834,26.498,27.5745,28.0598,27.0264,26.395150000000005,-0.002675840978593283,-0.02255351681957186,-0.04013761467889911,-0.07759938837920494,0.014908256880733967,0.03478593272171254,0.07224770642201837,5.0,181.0,5.009214878082275,1.9083956480026245,0.12777404487133026,-1.8112719058990479,-2.495903253555298
2023-10-10,CTG,0.02457098283931347,0.011863758132415025,0.019110764430577243,0.004982752012265168,0.5612439359253307,623963193.0,-0.6889291468217067,-0.5109381042538588,-0.17799104256784792,31.750741773811498,26.407999999999998,27.439999999999998,28.0562,27.037999999999997,26.403,0.0022935779816513273,-0.017584097859327248,-0.035168195718654496,-0.07262996941896033,0.019877675840978576,0.03975535168195715,0.07721712538226298,6.0,182.0,4.2426652908325195,1.1331084966659546,0.1308588832616806,-1.2226961851119995,-2.4554905891418457
2023-10-11,CTG,-0.0019033117624667195,-0.001512859304084846,-0.00497512437810943,0.006864988558352492,-0.4075778104897849,625723508.0,-0.6499594544017171,-0.5387423742834305,-0.11121708011828657,35.09833578042709,26.274,27.303499999999996,28.047200000000004,27.0519,26.4097,0.009174311926605444,-0.010703363914373131,-0.02828746177370038,-0.06574923547400621,0.026758409785932694,0.046636085626911274,0.0840978593272171,7.0,183.0,0.3284838795661926,-0.5851511359214783,-0.05903350189328194,-0.3546058237552643,-0.4555760622024536
2023-10-12,CTG,0.013729977116704761,0.008333333333333526,0.010384615384615437,0.003409090909090917,0.18938201401453725,627817195.0,-0.6048412115723671,-0.5519621417412178,-0.05287906983114932,36.24060142746337,26.162,27.142500000000002,28.033,27.0671,26.4191,0.012614678899082504,-0.007262996941896073,-0.024847094801223324,-0.06230886850152915,0.030198776758409752,0.05007645259938833,0.08753822629969416,1.0,184.0,-0.8864253163337708,-0.709747314453125,-0.07597686350345612,-0.4864788353443146,0.17427381873130798
2023-10-13,CTG,-0.013544018058690765,-0.004883546205860401,-0.012181195279786894,-0.010192525481313663,-0.30347086264565815,626358881.0,-0.5841378451211909,-0.5583972824172125,-0.025740562703978398,45.73055016314462,26.095,26.988,28.0016,27.081,26.4267,0.0022935779816513273,-0.017584097859327248,-0.035168195718654496,-0.07262996941896033,0.019877675840978576,0.03975535168195715,0.07721712538226298,2.0,185.0,0.7436006665229797,0.13672132790088654,0.03014744445681572,-1.191634178161621,-0.7550119757652283
2023-10-16,CTG,-0.0015255530129671957,-0.010192525481313663,-0.006936416184971095,-0.017162471395881007,0.3896581943257762,624332323.0,-0.5971578532278627,-0.5661493965793426,-0.031008456648520144,37.19165075508857,25.992,26.8425,27.964000000000002,27.0917,26.43185,-0.007573812580231154,-0.04595635430038531,-0.07111681643132238,-0.1346598202824136,0.017586649550705907,0.055969191270860065,0.11951219512195128,3.0,186.0,3.525761604309082,1.1558003425598145,-0.1879415065050125,-1.944711446762085,-2.2630739212036133
2023-10-17,CTG,-0.008785332314744099,-0.0049580472921433305,-0.006984866123399325,-0.006984866123399325,-0.18499495203196747,622680668.0,-0.6149124709384743,-0.575902011451169,-0.039010459487305305,27.74327114111682,25.946999999999996,26.6855,27.921,27.0988,26.44325,-0.014505776636713813,-0.05288831835686797,-0.07804878048780503,-0.14159178433889624,0.01065468549422325,0.04903722721437741,0.11258023106546863,4.0,187.0,4.183661937713623,1.6486791372299194,0.4665319621562958,-1.9070309400558472,-2.831538200378418
2023-10-18,CTG,-0.01387283236994219,-0.012265235722499046,-0.019148104728409443,-0.00859710824540827,0.28761272783965164,620553976.0,-0.6393650919831018,-0.5885946275575555,-0.050770464425546225,27.23577228022343,25.898000000000003,26.52,27.845,27.1019,26.451099999999997,-0.022978177150192586,-0.06136071887034675,-0.08652118100128381,-0.15006418485237502,0.002182284980744475,0.04056482670089863,0.10410783055198986,5.0,188.0,4.988729953765869,1.8644386529922485,0.0015085451304912567,-2.0680315494537354,-2.706690549850464
2023-10-19,CTG,-0.00859710824540827,-0.006984866123399325,-0.0015936254980081221,0.008671659440283808,-0.14837362438942736,622365123.0,-0.6336870589897714,-0.5976131138439987,-0.03607394514577267,35.29411753526749,25.942,26.381,27.773400000000002,27.106800000000003,26.45755,-0.014505776636713813,-0.05288831835686797,-0.07804878048780503,-0.14159178433889624,0.01065468549422325,0.04903722721437741,0.11258023106546863,6.0,189.0,4.768087387084961,1.2661997079849243,-0.2571207582950592,-2.023327350616455,-2.3823742866516113
2023-10-20,CTG,0.0035474970437525677,0.04025009769441201,-0.0035913806863527853,0.028135990621336315,0.9893012549505922,625968040.0,-0.5645810552600672,-0.5910067021272125,0.026425646867145325,45.14851472632093,26.004999999999995,26.2805,27.718000000000004,27.119300000000003,26.468300000000003,0.013222079589216822,-0.025160462130937335,-0.0503209242618744,-0.11386392811296561,0.03838254172015389,0.07676508344030804,0.14030808729139926,7.0,190.0,2.464386463165283,-0.3946779668331146,-0.9354372024536133,-1.2164514064788818,-0.7524028420448303
2023-10-23,CTG,0.03338570306362909,-0.011645379413974588,0.03203844613536244,-0.0034207525655644,-0.5591541520384733,624379709.0,-0.511183689884831,-0.5750420996787362,0.06385840979390522,52.05479435416275,26.018,26.258,27.676,27.1314,26.477449999999997,0.031065670467951348,0.00039323633503755866,-0.03775068816358621,-0.10656704679512378,0.06920959496657512,0.09988202909948891,0.16869838773102647,8.0,191.0,-2.84804630279541,-2.3351762294769287,-0.599463164806366,0.8024902939796448,2.010850667953491
2023-10-24,CTG,-0.0034207525655644,0.003420752565564511,0.008925106713232545,0.006864988558352492,0.5542988205858854,626848450.0,-0.4491637176975658,-0.5498664232825021,0.10070270558493633,56.16438338212297,26.035999999999994,26.221999999999998,27.629399999999997,27.139,26.48415,0.03814392449862378,0.007471490365709983,-0.03067243413291379,-0.09948879276445136,0.07628784899724755,0.10696028313016134,0.1757766417616989,9.0,192.0,-4.286526203155518,-2.321866273880005,-0.46874693036079407,1.2377328872680664,2.7340505123138428
2023-10-25,CTG,0.0,0.0,-0.003461538461538405,-0.017045454545454475,-0.29114556772055067,625098472.0,-0.43135133244888024,-0.5261634051157777,0.0948120726668975,59.708737661183925,25.991000000000003,26.1325,27.5702,27.141199999999998,26.4864,0.020448289421942715,-0.010224144710971078,-0.04836806920959485,-0.11718442784113242,0.05859221392056649,0.08926464805348028,0.15808100668501784,10.0,193.0,-4.7216925621032715,-1.8929827213287354,0.07010297477245331,1.8256900310516357,2.5553174018859863
2023-10-26,CTG,-0.032418001525552964,-0.03219696969696961,-0.0486298726360479,-0.022350674373795676,2.353200554422559,619122453.0,-0.4587478815281294,-0.5126803003982481,0.05393241887011868,46.28297346571664,25.878999999999998,26.0205,27.4978,27.138099999999998,26.48575,-0.002359418010223955,-0.033031852143137745,-0.07117577664176152,-0.1399921352732991,0.03578450648839982,0.0664569406213136,0.13527329925285117,11.0,194.0,-4.904613971710205,-1.5694527626037598,0.38100680708885193,2.084014415740967,2.441582202911377
